rank,udise_code,school,address,school_lat,school_lng,settlement,cluster,zone,distance_m,is_nearest
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Jolly Mohalla,KR Market,Central,3634,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Siddarth nagar,Anekal,South,3660,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Saw Mill Lane,KR Market,Central,3902,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Bhakshi Garden I & II,KR Market,Central,3923,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Velmurugapuram,KR Market,Central,3934,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Anandapuram I & II,KR Market,Central,3935,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Adimoola Compound,KR Market,Central,3980,no
35,29200906746,B B M P HPS CHINNAIAHNAPALYA,B B M P HPS CHINNAIAHNAPALYA,12.949199,77.600636,Tippu Nagar,KR Market,Central,3992,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Bhimanna Garden,Byatarayanapura,North,2011,yes
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Kariyanna Layout,Byatarayanapura,North,2282,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Chiranjeevi Layout,Byatarayanapura,North,2429,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Bhoopsandra,Sanjaynagar,North,2579,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Gas Godown,Sanjaynagar,North,2932,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Veerannapalya,Byatarayanapura,North,2953,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Kuvempu Layout,Byatarayanapura,North,3126,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Anjaneya block,Majestic,North,3365,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Vivekananda block,Majestic,North,3411,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Muneshwara Temple Area,Sanjaynagar,North,3519,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Mariyannapalya,Byatarayanapura,North,3567,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Vinayaka Slum,Peenya - West,West,3772,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Jalageramma Temple,Sanjaynagar,North,3829,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Kanuramma Temple,Sanjaynagar,North,3883,no
36,29280600513,BBMP HIGH SCHOOL GANGANAGAR,NEAR NILGIRISGANGANAGARA,13.02365,77.59174,Defence Layout,Byatarayanapura,North,3962,no
37,29280201716,BBMP HIGH SCHOOL AND COLLAGE BYADARAHALLI,"BBMP HIGH SCHOOL HEROHALLI WARD-72, BYADARAHALLI, BANGALORE-91",12.9846943,77.4812429,Ambedkar Nagar,Yeshwantpur,West,2016,yes
37,29280201716,BBMP HIGH SCHOOL AND COLLAGE BYADARAHALLI,"BBMP HIGH SCHOOL HEROHALLI WARD-72, BYADARAHALLI, BANGALORE-91",12.9846943,77.4812429,New Colony,Ullalu,West,2370,no
37,29280201716,BBMP HIGH SCHOOL AND COLLAGE BYADARAHALLI,"BBMP HIGH SCHOOL HEROHALLI WARD-72, BYADARAHALLI, BANGALORE-91",12.9846943,77.4812429,New Colony II (Venkatappa layout),Ullalu,West,2554,no
37,29280201716,BBMP HIGH SCHOOL AND COLLAGE BYADARAHALLI,"BBMP HIGH SCHOOL HEROHALLI WARD-72, BYADARAHALLI, BANGALORE-91",12.9846943,77.4812429,Maruthi Nagar A,Peenya North,North,3221,no
